order_id,order_date,region,category,sales_channel,quantity,unit_price,gross_sales,discount,net_sales
1462,2024-02-14,East,Sports,Store,-2.0,699.08,-1398.16,0.02,-1370.1968000000002
1463,2024-04-02,South,Sports,Store,12.0,237.57,2850.84,0.13,2480.2308000000003
1464,2024-08-02,South,Beauty,Store,-1.0,201.78,-201.78,0.1,-181.602
1465,2024-04-20,Central,Sports,Marketplace,6.0,454.64,2727.84,0.31,1882.2096
1466,2023-02-25,East,Clothing,Online,2.0,79.2,158.4,0.28,114.048
1467,2023-10-05,South,Beauty,Store,7.0,,,0.04,
1468,2024-03-04,South,Electronics,Store,13.0,241.54,3140.02,0.05,2983.019
1469,2024-05-06,South,Clothing,Online,,309.85,,0.19,
1470,2024-09-27,North,Electronics,Store,4.0,310.28,1241.12,0.05,1179.0639999999999
1471,2024-04-25,East,Home,Marketplace,-1.0,,,0.12,
1472,2023-02-28,Central,Electronics,Marketplace,13.0,577.52,7507.76,0.04,7207.4496
1473,2023-11-19,East,Sports,Store,7.0,315.04,2205.28,0.31,1521.6432
1474,2024-05-21,North,Sports,Store,2.0,412.91,825.82,0.03,801.0454
1475,2024-01-31,West,Sports,Store,11.0,511.11,5622.21,0.31,3879.3248999999996
1476,2023-09-26,South,Sports,Store,12.0,599.81,7197.719999999999,0.02,7053.765599999999
1477,2024-09-22,North,Electronics,Online,14.0,529.11,7407.54,0.26,5481.5796
1478,2024-08-08,North,Sports,Marketplace,2.0,200.69,401.38,0.0,401.38
1479,2024-01-31,Central,Home,Store,11.0,,,,
1480,2024-07-10,South,Beauty,Store,9.0,172.73,1554.57,0.14,1336.9302
1481,2024-06-11,Central,Electronics,Marketplace,5.0,552.21,2761.05,0.06,2595.387
1482,2024-08-07,North,Sports,Marketplace,13.0,69.0,897.0,0.35,583.0500000000001
1483,2023-10-02,West,Clothing,Marketplace,14.0,,,0.2,
1484,2024-11-11,Central,Clothing,Online,0.0,151.33,0.0,,
1485,2023-07-25,Central,Electronics,Online,0.0,,,0.32,
1486,2023-10-07,North,Home,Online,2.0,310.65,621.3,0.18,509.466
1487,2023-04-03,South,Electronics,Marketplace,8.0,-13.68,-109.44,0.25,-82.08
1488,2023-11-25,Central,Electronics,Online,5.0,171.28,856.4,0.27,625.1719999999999
1489,2024-06-01,West,Beauty,Online,,262.46,,0.14,
1490,2023-06-04,East,Beauty,Online,-2.0,56.7,-113.4,0.13,-98.658
1491,2023-08-18,North,Home,Marketplace,6.0,599.94,3599.6400000000003,0.27,2627.7372
1492,2023-02-07,North,Clothing,Marketplace,12.0,513.2,6158.400000000001,0.31,4249.296
1493,2023-07-09,West,Beauty,Marketplace,9.0,81.31,731.79,0.02,717.1542
1494,2024-05-19,Central,Beauty,Marketplace,3.0,692.47,2077.41,0.33,1391.8646999999999
1495,2024-07-13,West,Beauty,Store,9.0,565.34,5088.06,0.19,4121.328600000001
1496,2023-10-08,East,Beauty,Marketplace,5.0,360.69,1803.45,0.3,1262.415
1497,2024-11-23,North,Electronics,Online,2.0,88.18,176.36,0.34,116.3976
1498,2024-12-12,East,Sports,Online,1.0,97.74,97.74,0.15,83.079
1499,2024-06-05,East,Sports,Store,,528.79,,0.1,
1500,2024-01-27,South,Electronics,Store,13.0,225.25,2928.25,0.34,1932.6449999999998
1501,2023-03-09,East,Electronics,Online,7.0,-1.48,-10.36,0.28,-7.459199999999999
1502,2024-12-26,,Clothing,Marketplace,8.0,35.18,281.44,0.13,244.8528
1503,2024-08-22,East,Sports,Online,7.0,212.91,1490.37,0.06,1400.9478
1504,2023-10-17,South,Clothing,Store,3.0,181.73,545.1899999999999,0.04,523.3824
1505,2024-05-10,East,Sports,Marketplace,0.0,251.2,0.0,0.0,0.0
1506,2023-01-04,South,Electronics,Marketplace,13.0,183.04,2379.52,0.18,1951.2064
1507,2023-10-11,North,Beauty,Store,,516.05,,0.27,
1508,2023-06-27,South,Electronics,Marketplace,6.0,268.88,1613.28,0.3,1129.2959999999998
1509,2023-06-21,West,Home,Marketplace,1.0,616.57,616.57,0.3,431.599
1510,2023-09-11,Central,Clothing,Online,-2.0,445.44,-890.88,0.04,-855.2447999999999
1511,2024-09-18,West,Clothing,Store,2.0,585.16,1170.32,0.29,830.9271999999999
1512,2024-06-20,Central,Beauty,Marketplace,9.0,61.49,553.41,0.08,509.1372
1513,2024-01-16,South,Clothing,Online,7.0,423.11,2961.77,0.01,2932.1522999999997
1514,2023-01-08,East,Electronics,Marketplace,7.0,258.26,1807.82,0.06,1699.3508
1515,2024-02-19,West,Electronics,Store,9.0,509.32,4583.88,0.13,3987.9756
1516,2024-08-16,South,Sports,Store,8.0,691.94,5535.52,0.32,3764.1536
1517,2023-11-03,East,Clothing,Marketplace,10.0,396.67,3966.7000000000003,,
1518,2023-08-25,,Electronics,Marketplace,13.0,318.54,4141.02,0.15,3519.867
1519,2024-01-10,South,Clothing,Online,1.0,603.01,603.01,0.09,548.7391
1520,2023-05-12,South,Sports,Marketplace,8.0,451.64,3613.12,0.21,2854.3648
1521,2023-04-08,East,Home,Online,-2.0,,,0.05,
1522,2023-08-23,East,Electronics,Online,7.0,525.35,3677.4500000000003,0.26,2721.313
1523,2024-04-11,South,Electronics,Online,2.0,634.17,1268.34,0.32,862.4711999999998
1524,2024-04-06,South,Home,Marketplace,12.0,567.62,6811.4400000000005,0.08,6266.524800000001
1525,2024-05-13,East,Sports,Marketplace,-2.0,106.83,-213.66,0.29,-151.6986
1526,2024-07-30,South,Electronics,Store,8.0,473.42,3787.36,0.14,3257.1296
1527,2023-08-13,North,Sports,Marketplace,2.0,,,0.03,
1528,2023-08-01,East,Home,Online,,349.94,,0.16,
1529,2024-06-28,East,Electronics,Marketplace,13.0,121.89,1584.57,0.12,1394.4216
1530,2023-08-11,Central,Electronics,Store,-1.0,481.05,-481.05,0.07,-447.37649999999996
1531,2023-04-15,East,Home,Marketplace,-2.0,95.48,-190.96,0.16,-160.4064
1532,2023-05-22,North,Electronics,Online,1.0,74.36,74.36,0.32,50.5648
1533,2024-10-11,South,Sports,Store,11.0,-9.09,-99.99,0.2,-79.992
1534,2023-02-08,South,Clothing,Online,14.0,521.17,7296.379999999999,0.22,5691.176399999999
1535,2024-01-15,,Sports,Online,9.0,-0.42,-3.78,0.3,-2.646
1536,2024-09-23,East,Clothing,Online,-1.0,379.93,-379.93,0.14,-326.7398
1537,2024-05-21,South,Electronics,Online,3.0,645.97,1937.91,0.26,1434.0534
1538,2024-03-13,West,Clothing,Marketplace,2.0,34.55,69.1,0.14,59.425999999999995
1539,2023-11-08,Central,Home,Marketplace,0.0,127.39,0.0,0.22,0.0
1540,2023-08-10,,Home,Marketplace,,264.84,,0.17,
1541,2023-03-03,Central,Sports,Marketplace,4.0,219.0,876.0,0.3,613.1999999999999
1542,2023-02-20,South,Electronics,Store,0.0,669.63,0.0,0.21,0.0
1543,2024-03-06,East,Clothing,Store,9.0,536.1,4824.900000000001,0.23,3715.1730000000007
1544,2023-12-14,West,Electronics,Store,7.0,157.11,1099.77,0.04,1055.7792
1545,2023-03-17,North,Clothing,Online,4.0,288.41,1153.64,0.22,899.8392000000001
1546,2024-03-25,North,Clothing,Store,12.0,404.92,4859.04,0.18,3984.4128
1547,2023-05-12,North,Sports,Online,1.0,169.04,169.04,0.09,153.8264
1548,2023-02-27,South,Home,Marketplace,10.0,228.69,2286.9,0.04,2195.424
1549,2023-06-30,South,Clothing,Marketplace,-2.0,4.53,-9.06,0.33,-6.0702
1550,2023-09-09,East,Electronics,Store,2.0,647.99,1295.98,0.28,933.1056
1551,2024-10-10,West,Clothing,Store,2.0,679.0,1358.0,0.33,909.8599999999999
1552,2024-08-29,West,Beauty,Online,1.0,653.14,653.14,0.26,483.3236
1553,2024-04-05,West,Beauty,Online,,59.21,,0.15,
1554,2024-10-26,Central,Beauty,Marketplace,3.0,18.53,55.59,0.1,50.031000000000006
1555,2024-12-01,East,Clothing,Store,2.0,425.52,851.04,0.15,723.3839999999999
1556,2024-02-01,South,Clothing,Online,12.0,262.24,3146.88,,
1557,2023-11-10,South,Clothing,Online,3.0,16.42,49.260000000000005,0.26,36.452400000000004
1558,2024-05-26,East,Electronics,Marketplace,3.0,-24.9,-74.69999999999999,0.09,-67.97699999999999
1559,2023-01-22,West,Home,Store,7.0,61.96,433.72,0.15,368.66200000000003
1560,2023-01-12,Central,Home,Online,12.0,113.74,1364.8799999999999,0.24,1037.3088
1561,2023-08-26,Central,Home,Online,0.0,604.89,0.0,0.33,0.0
1562,2024-03-13,North,Sports,Online,-2.0,379.57,-759.14,0.31,-523.8066
1563,2024-06-06,Central,Sports,Store,2.0,-14.21,-28.42,0.08,-26.146400000000003
1564,2023-06-06,Central,Sports,Store,1.0,542.64,542.64,0.07,504.6552
1565,2023-11-14,West,Beauty,Marketplace,10.0,375.38,3753.8,0.17,3115.654
1566,2024-01-07,South,Home,Marketplace,9.0,488.11,4392.99,0.34,2899.3733999999995
1567,2023-10-15,Central,Electronics,Marketplace,4.0,475.3,1901.2,0.03,1844.164
1568,2024-07-06,North,Electronics,Online,6.0,618.76,3712.56,0.07,3452.6807999999996
1569,2023-03-26,Central,Clothing,Store,12.0,187.83,2253.96,0.17,1870.7867999999999
1570,2024-11-09,North,Sports,Marketplace,13.0,290.7,3779.1,0.09,3438.981
1571,2023-07-30,Central,Beauty,Store,3.0,292.12,876.36,,
1572,2023-03-11,East,Sports,Store,14.0,427.48,5984.72,0.27,4368.8456
1573,2024-02-15,East,Beauty,Store,2.0,361.64,723.28,0.11,643.7192
1574,2024-01-19,East,Sports,Marketplace,12.0,637.07,7644.84,0.29,5427.8364
1575,2023-02-27,North,Clothing,Store,13.0,451.9,5874.7,0.05,5580.964999999999
1576,2024-02-09,North,Sports,Store,-2.0,,,0.34,
1577,2023-12-03,West,Home,Online,5.0,75.77,378.84999999999997,0.16,318.234
1578,2024-08-25,East,Sports,Marketplace,-1.0,18.43,-18.43,0.08,-16.9556
1579,2024-02-21,West,Sports,Online,6.0,-26.28,-157.68,0.04,-151.3728
1580,2023-06-22,North,Sports,Store,-2.0,458.45,-916.9,0.14,-788.534
1581,2024-07-17,South,Clothing,Marketplace,4.0,183.8,735.2,0.11,654.3280000000001
1582,2024-12-23,East,Sports,Online,4.0,549.84,2199.36,0.34,1451.5775999999998
1583,2024-01-11,West,Home,Online,9.0,193.4,1740.6000000000001,0.1,1566.5400000000002
1584,2024-05-09,East,Clothing,Marketplace,-2.0,359.83,-719.66,0.27,-525.3517999999999
1585,2024-11-21,North,Home,Online,7.0,448.54,3139.78,0.24,2386.2328
1586,2024-07-26,East,Sports,Store,2.0,175.38,350.76,,
1587,2023-02-06,North,Beauty,Marketplace,2.0,224.04,448.08,0.14,385.3488
1588,2023-11-03,Central,Sports,Store,3.0,505.39,1516.17,0.17,1258.4211
1589,2024-08-05,West,Electronics,Marketplace,-1.0,364.98,-364.98,0.26,-270.0852
1590,2023-08-03,Central,Electronics,Store,4.0,159.13,636.52,0.03,617.4244
1591,2023-11-30,East,Beauty,Store,0.0,9.51,0.0,0.33,0.0
1592,2024-12-13,West,Home,Store,9.0,161.67,1455.03,0.03,1411.3790999999999
1593,2023-07-26,Central,Sports,Marketplace,-1.0,140.6,-140.6,0.11,-125.134
1594,2024-03-05,East,Sports,Marketplace,3.0,311.93,935.79,0.24,711.2004
1595,2024-09-28,East,Beauty,Store,12.0,551.04,6612.48,0.14,5686.7328
1596,2024-03-27,West,Home,Store,-1.0,246.82,-246.82,0.07,-229.54259999999996
1597,2024-06-14,East,Electronics,Online,-1.0,332.31,-332.31,,
1598,2023-06-22,East,Home,Store,8.0,27.33,218.64,0.12,192.4032
1599,2024-11-23,South,Clothing,Marketplace,12.0,318.99,3827.88,0.28,2756.0736
1600,2023-02-24,Central,Beauty,Marketplace,8.0,609.65,4877.2,0.14,4194.392
1601,2024-04-28,North,Electronics,Online,1.0,43.22,43.22,0.16,36.3048
1602,2023-01-25,East,Home,Marketplace,-1.0,48.99,-48.99,0.25,-36.7425
1603,2023-06-19,North,Beauty,Online,9.0,374.11,3366.9900000000002,0.25,2525.2425000000003
1604,2024-07-12,Central,Beauty,Online,8.0,262.47,2099.76,0.12,1847.7888000000003
1605,2024-07-27,Central,Beauty,Marketplace,-2.0,142.82,-285.64,0.31,-197.09159999999997
1606,2023-10-11,Central,Sports,Online,11.0,57.51,632.61,0.19,512.4141000000001
1607,2023-06-24,East,Beauty,Marketplace,0.0,600.55,0.0,0.07,0.0
1608,2024-07-08,South,Sports,Online,1.0,512.57,512.57,0.26,379.3018
1609,2023-11-19,South,Beauty,Store,-2.0,681.68,-1363.36,0.14,-1172.4895999999999
1610,2024-03-19,,Beauty,Store,-2.0,679.24,-1358.48,0.05,-1290.556
1611,2023-03-31,Central,Home,Online,0.0,127.1,0.0,0.31,0.0
1612,2023-05-19,North,Electronics,Marketplace,14.0,24.09,337.26,0.16,283.29839999999996
1613,2024-01-13,South,Sports,Marketplace,4.0,444.24,1776.96,0.11,1581.4944
1614,2023-02-17,East,Home,Marketplace,13.0,277.39,3606.0699999999997,0.05,3425.7664999999997
1615,2023-07-13,East,Clothing,Store,10.0,644.06,6440.599999999999,0.32,4379.607999999999
1616,2023-12-30,North,Electronics,Marketplace,2.0,499.48,998.96,0.24,759.2096
1617,2023-08-06,West,Electronics,Online,-1.0,135.11,-135.11,0.06,-127.0034
1618,2024-06-22,,Clothing,Store,6.0,517.57,3105.42,0.31,2142.7398
1619,2024-03-24,North,Clothing,Online,11.0,79.13,870.43,0.13,757.2741
1620,2024-08-28,East,Sports,Online,1.0,245.28,245.28,0.26,181.5072
1621,2023-03-31,South,Sports,Store,10.0,258.63,2586.3,0.04,2482.848
1622,2023-12-29,East,Electronics,Online,7.0,605.25,4236.75,0.0,4236.75
1623,2024-10-06,West,Beauty,Store,5.0,-4.46,-22.3,0.17,-18.509
1624,2023-07-21,East,Beauty,Marketplace,9.0,89.42,804.78,0.25,603.585
1625,2023-10-10,East,Electronics,Store,14.0,306.86,4296.04,,
1626,2024-12-15,North,Beauty,Online,10.0,552.37,5523.7,0.15,4695.1449999999995
1627,2023-03-13,East,Electronics,Online,0.0,596.36,0.0,0.31,0.0
1628,2024-08-20,West,Beauty,Marketplace,5.0,386.4,1932.0,0.27,1410.36
1629,2023-04-22,South,Beauty,Marketplace,4.0,632.43,2529.72,0.19,2049.0732
1630,2023-07-24,North,Electronics,Marketplace,2.0,568.09,1136.18,0.24,863.4968
1631,2024-08-03,South,Home,Marketplace,10.0,211.19,2111.9,0.09,1921.8290000000002
1632,2024-12-05,Central,Home,Online,,33.97,,0.13,
1633,2024-10-18,South,Clothing,Marketplace,,351.42,,0.28,
1634,2023-12-09,Central,Beauty,Online,7.0,219.23,1534.61,0.3,1074.2269999999999
1635,2024-03-30,North,Home,Store,-1.0,42.18,-42.18,0.06,-39.6492
1636,2023-01-23,North,Sports,Marketplace,-2.0,,,0.25,
1637,2023-03-18,East,Sports,Store,10.0,-10.7,-107.0,0.22,-83.46000000000001
1638,2024-03-19,East,Beauty,Marketplace,14.0,621.4,8699.6,0.21,6872.684
1639,2024-08-25,South,Electronics,Store,-1.0,103.39,-103.39,0.18,-84.77980000000001
1640,2023-05-17,West,Beauty,Marketplace,14.0,-23.12,-323.68,0.15,-275.128
1641,2023-05-16,Central,Clothing,Online,,200.67,,0.3,
1642,2024-11-28,North,Home,Store,8.0,602.29,4818.32,0.2,3854.656
1643,2024-12-25,East,Electronics,Marketplace,7.0,276.28,1933.9599999999998,0.28,1392.4511999999997
1644,2024-05-28,West,Electronics,Marketplace,3.0,149.55,448.65000000000003,0.28,323.028
1645,2023-04-12,Central,Electronics,Store,10.0,280.77,2807.7,0.04,2695.392
1646,2024-03-02,Central,Sports,Online,8.0,670.99,5367.92,0.24,4079.6192
1647,2024-12-05,South,Home,Store,13.0,427.95,5563.349999999999,0.17,4617.580499999999
1648,2023-05-08,North,Sports,Marketplace,11.0,666.76,7334.36,,
1649,2023-12-05,East,Beauty,Marketplace,5.0,410.47,2052.3500000000004,0.23,1580.3095000000003
1650,2023-05-03,East,Sports,Online,6.0,404.48,2426.88,0.31,1674.5472
1651,2023-01-26,South,Beauty,Online,,12.91,,0.13,
1652,2023-09-09,East,Sports,Store,14.0,503.45,7048.3,0.1,6343.47
1653,2024-07-23,North,Electronics,Marketplace,7.0,129.46,906.22,0.07,842.7846
1654,2024-01-26,West,Electronics,Online,6.0,30.7,184.2,0.06,173.14799999999997
1655,2023-03-07,Central,Beauty,Marketplace,12.0,552.27,6627.24,0.22,5169.2472
1656,2024-10-28,West,Beauty,Online,2.0,86.26,172.52,,
1657,2024-05-30,West,Beauty,Store,2.0,661.91,1323.82,0.16,1112.0087999999998
1658,2023-05-24,North,Clothing,Marketplace,5.0,89.14,445.7,0.27,325.361
1659,2023-07-09,South,Clothing,Store,13.0,330.4,4295.2,0.13,3736.8239999999996
1660,2023-12-26,East,Electronics,Marketplace,10.0,626.71,6267.1,0.33,4198.956999999999
1661,2024-01-11,South,Sports,Online,-1.0,,,0.26,
1662,2024-03-10,West,Sports,Marketplace,,169.76,,0.1,
1663,2024-05-25,North,Beauty,Online,7.0,345.72,2420.04,0.34,1597.2263999999998
1664,2024-06-13,West,Sports,Marketplace,-2.0,672.29,-1344.58,0.1,-1210.122
1665,2023-07-04,Central,Home,Marketplace,0.0,192.01,0.0,0.04,0.0
1666,2024-04-28,North,Beauty,Store,11.0,238.65,2625.15,0.05,2493.8925
1667,2023-10-07,West,Beauty,Marketplace,0.0,396.87,0.0,0.01,0.0
1668,2024-05-05,East,Home,Store,14.0,43.89,614.46,0.21,485.4234000000001
1669,2024-06-02,East,Home,Online,,207.88,,0.33,
1670,2023-12-12,West,Electronics,Store,12.0,557.85,6694.200000000001,0.01,6627.258000000001
1671,2024-01-09,North,Home,Store,14.0,635.51,8897.14,0.35,5783.141
1672,2023-02-20,East,Clothing,Store,4.0,186.82,747.28,0.06,702.4431999999999
1673,2023-02-15,,Clothing,Marketplace,0.0,280.48,0.0,0.3,0.0
1674,2024-04-13,East,Sports,Marketplace,-2.0,364.7,-729.4,0.12,-641.872
1675,2024-01-22,South,Sports,Store,12.0,362.89,4354.68,0.31,3004.7291999999998
1676,2023-12-25,North,Sports,Online,10.0,448.86,4488.6,0.33,3007.362
1677,2023-05-04,East,Home,Marketplace,7.0,-20.84,-145.88,0.08,-134.2096
1678,2023-07-01,North,Electronics,Online,7.0,692.66,4848.62,0.0,4848.62
1679,2024-06-11,South,Clothing,Marketplace,7.0,66.98,468.86,0.27,342.2678
1680,2024-01-17,East,Clothing,Store,5.0,654.97,3274.8500000000004,0.05,3111.1075
1681,2024-09-29,Central,Electronics,Store,-2.0,488.56,-977.12,0.31,-674.2127999999999
1682,2024-11-30,West,Beauty,Online,9.0,646.22,5815.9800000000005,,
1683,2023-01-27,East,Electronics,Store,-2.0,163.62,-327.24,0.11,-291.2436
1684,2023-03-09,Central,Beauty,Marketplace,,494.85,,0.34,
1685,2023-10-12,East,Clothing,Online,,7.52,,0.23,
1686,2023-04-01,North,Clothing,Store,7.0,660.44,4623.08,0.26,3421.0792
1687,2023-06-20,North,Sports,Store,14.0,209.73,2936.22,0.02,2877.4955999999997
1688,2024-01-28,Central,Home,Online,12.0,442.42,5309.04,0.09,4831.2264000000005
1689,2023-08-24,North,Sports,Store,-1.0,284.38,-284.38,0.09,-258.7858
1690,2023-06-26,North,Home,Marketplace,10.0,3.23,32.3,0.16,27.131999999999998
1691,2023-08-09,South,Sports,Store,-2.0,400.14,-800.28,0.3,-560.1959999999999
1692,2024-07-03,Central,Home,Online,10.0,178.9,1789.0,0.14,1538.54
1693,2023-08-20,South,Clothing,Marketplace,1.0,376.18,376.18,0.33,252.04059999999998
1694,2023-11-25,North,Electronics,Online,1.0,548.37,548.37,0.28,394.8264
1695,2024-12-15,Central,Home,Marketplace,14.0,281.49,3940.86,0.16,3310.3224
1696,2023-12-05,West,Sports,Marketplace,6.0,142.02,852.1200000000001,0.3,596.484
1697,2024-07-20,South,Electronics,Store,1.0,267.91,267.91,0.07,249.15630000000002
1698,2023-05-30,South,Home,Online,3.0,35.02,105.06,0.3,73.542
1699,2023-07-27,North,Beauty,Marketplace,0.0,373.91,0.0,0.09,0.0
1700,2023-06-08,South,Sports,Marketplace,0.0,176.58,0.0,0.32,0.0
1701,2024-05-14,South,Home,Marketplace,4.0,310.8,1243.2,0.23,957.264
1702,2023-01-08,West,Clothing,Store,0.0,533.42,0.0,0.07,0.0
1703,2023-08-06,North,Electronics,Marketplace,10.0,657.32,6573.200000000001,0.21,5192.828
1704,2023-09-25,Central,Clothing,Online,10.0,-25.2,-252.0,0.33,-168.83999999999997
1705,2023-03-06,Central,Home,Store,5.0,663.36,3316.8,0.13,2885.616
1706,2024-05-14,East,Clothing,Store,7.0,575.77,4030.39,0.12,3546.7432
1707,2024-12-23,Central,Sports,Online,8.0,,,0.14,
1708,2023-03-13,Central,Home,Store,7.0,624.35,4370.45,0.31,3015.6105
1709,2024-11-25,Central,Sports,Store,3.0,283.01,849.03,0.27,619.7918999999999
1710,2024-04-18,South,Sports,Online,1.0,,,0.29,
1711,2023-04-15,West,Clothing,Online,0.0,21.68,0.0,0.18,0.0
1712,2023-01-20,North,Home,Store,9.0,696.9,6272.099999999999,0.24,4766.795999999999
1713,2024-12-14,North,Electronics,Marketplace,7.0,606.28,4243.96,0.12,3734.6848
1714,2024-12-10,South,Sports,Online,14.0,311.59,4362.259999999999,0.11,3882.4113999999995
1715,2023-07-24,East,Sports,Store,11.0,532.04,5852.44,0.14,5033.0984
1716,2024-09-17,West,Sports,Store,9.0,319.74,2877.66,0.2,2302.128
1717,2024-12-05,West,Home,Store,9.0,398.98,3590.82,0.05,3411.279
1718,2024-02-06,West,Home,Store,4.0,676.78,2707.12,0.1,2436.408
1719,2023-04-25,Central,Beauty,Marketplace,3.0,216.76,650.28,0.31,448.69319999999993
1720,2023-09-15,Central,Home,Marketplace,6.0,39.73,238.38,,
1721,2023-11-22,East,Electronics,Online,0.0,544.28,0.0,0.32,0.0
1722,2024-10-17,Central,Beauty,Online,10.0,63.7,637.0,0.13,554.1899999999999
1723,2024-04-01,South,Sports,Online,2.0,525.41,1050.82,0.09,956.2461999999999
1724,2024-05-18,East,Clothing,Online,3.0,421.02,1263.06,0.17,1048.3398
1725,2024-05-20,East,Clothing,Online,10.0,243.97,2439.7,0.11,2171.333
1726,2024-10-30,South,Sports,Store,11.0,351.48,3866.28,0.18,3170.3496000000005
1727,2024-05-03,North,Home,Online,7.0,501.14,3507.98,0.03,3402.7406
1728,2023-02-17,East,Electronics,Marketplace,5.0,179.28,896.4,0.2,717.12
1729,2023-02-14,West,Sports,Marketplace,14.0,539.17,7548.379999999999,0.19,6114.1878
1730,2023-11-08,,Home,Online,10.0,429.82,4298.2,0.24,3266.632
1731,2023-04-18,,Home,Online,13.0,467.48,6077.24,0.19,4922.5644
1732,2023-03-10,South,Electronics,Store,1.0,476.47,476.47,0.05,452.6465
1733,2024-07-29,Central,Beauty,Store,9.0,328.11,2952.9900000000002,0.05,2805.3405000000002
1734,2023-02-01,Central,Beauty,Store,0.0,,,0.28,
1735,2024-03-05,South,Beauty,Online,4.0,174.8,699.2,0.13,608.3040000000001
1736,2023-02-24,East,Home,Store,,436.26,,0.25,
1737,2024-03-27,West,Home,Marketplace,-1.0,530.82,-530.82,0.27,-387.4986
1738,2024-09-07,South,Home,Marketplace,7.0,192.32,1346.24,0.22,1050.0672
1739,2023-11-29,West,Electronics,Online,4.0,551.35,2205.4,0.2,1764.3200000000002
1740,2024-11-16,South,Sports,Marketplace,1.0,699.18,699.18,,
1741,2024-03-23,South,Electronics,Store,2.0,45.0,90.0,0.05,85.5
1742,2024-04-20,East,Beauty,Online,10.0,30.43,304.3,0.19,246.48300000000003
1743,2023-02-03,South,Beauty,Store,13.0,689.64,8965.32,0.3,6275.723999999999
1744,2024-03-16,North,Home,Store,11.0,512.81,5640.91,0.32,3835.8187999999996
1745,2023-06-24,West,Beauty,Store,2.0,215.23,430.46,0.15,365.89099999999996
1746,2024-09-01,West,Home,Store,9.0,-25.08,-225.71999999999997,0.26,-167.03279999999998
1747,2024-05-15,Central,Sports,Marketplace,7.0,335.83,2350.81,0.02,2303.7938
1748,2023-07-04,,Sports,Store,8.0,260.85,2086.8,0.19,1690.3080000000002
1749,2023-07-07,Central,Electronics,Store,12.0,57.82,693.84,0.24,527.3184
1750,2024-08-06,South,Beauty,Online,13.0,124.66,1620.58,0.23,1247.8466
1751,2023-10-03,North,Clothing,Marketplace,5.0,428.31,2141.55,0.22,1670.409
1752,2024-09-22,Central,Sports,Marketplace,8.0,312.72,2501.76,0.32,1701.1968
1753,2023-07-18,North,Home,Marketplace,12.0,439.52,5274.24,0.32,3586.4831999999997
1754,2024-06-25,South,Sports,Online,11.0,457.84,5036.24,0.3,3525.3679999999995
1755,2023-09-19,South,Clothing,Marketplace,0.0,405.19,0.0,0.27,0.0
1756,2023-04-16,South,Beauty,Marketplace,12.0,668.85,8026.200000000001,0.08,7384.104000000001
