order_id,order_date,region,category,sales_channel,quantity,unit_price,gross_sales,discount,net_sales,category_value,error_code,is_valid
2444,2023-09-02,West,Clothing,Online,0.0,15.82,0.0,0.06,0.0,NON-RELIABLE,CRITICAL_ERROR,False
2445,2023-10-10,South,Clothing,Marketplace,-2.0,14.98,-29.96,0.09,-27.2636,NON-RELIABLE,CRITICAL_ERROR,False
2448,2023-03-01,North,Electronics,Online,-1.0,640.77,-640.77,0.01,-634.3623,NON-RELIABLE,CRITICAL_ERROR,False
2449,2023-03-29,Central,Electronics,Store,-1.0,374.72,-374.72,0.17,-311.0176,NON-RELIABLE,CRITICAL_ERROR,False
2451,2023-09-18,North,Clothing,Online,9.0,,,0.28,,NON-RELIABLE,CRITICAL_ERROR,False
2456,2023-01-26,North,Electronics,Online,10.0,-1.62,-16.200000000000003,0.26,-11.988,NON-RELIABLE,CRITICAL_ERROR,False
2458,2024-04-28,Central,Electronics,Store,6.0,-29.77,-178.62,0.32,-121.4616,NON-RELIABLE,CRITICAL_ERROR,False
2461,2023-05-15,East,Sports,Online,3.0,,,0.24,,NON-RELIABLE,CRITICAL_ERROR,False
2462,2023-06-14,South,Beauty,Store,4.0,,,0.24,,NON-RELIABLE,CRITICAL_ERROR,False
2465,2024-12-11,,Sports,Store,-2.0,587.88,-1175.76,0.14,-1011.1536,NON-RELIABLE,CRITICAL_ERROR,False
2467,2023-09-18,South,Electronics,Marketplace,3.0,-18.99,-56.97,0.15,-48.4245,NON-RELIABLE,CRITICAL_ERROR,False
2470,2023-01-13,South,Sports,Online,0.0,619.63,0.0,0.06,0.0,NON-RELIABLE,CRITICAL_ERROR,False
2473,2024-08-18,Central,Sports,Store,14.0,-10.05,-140.70000000000002,0.11,-125.223,NON-RELIABLE,CRITICAL_ERROR,False
2477,2023-04-27,East,Sports,Marketplace,,26.4,,0.09,,NON-RELIABLE,CRITICAL_ERROR,False
2479,2023-01-11,East,Electronics,Store,0.0,374.87,0.0,0.13,0.0,NON-RELIABLE,CRITICAL_ERROR,False
2480,2023-07-23,West,Clothing,Store,-1.0,90.95,-90.95,0.06,-85.493,NON-RELIABLE,CRITICAL_ERROR,False
2481,2023-12-10,West,Home,Store,-1.0,170.28,-170.28,0.29,-120.8988,NON-RELIABLE,CRITICAL_ERROR,False
2482,2023-11-09,West,Electronics,Store,,533.52,,0.04,,NON-RELIABLE,CRITICAL_ERROR,False
2487,2023-12-12,North,Clothing,Marketplace,-1.0,514.27,-514.27,0.26,-380.5598,NON-RELIABLE,CRITICAL_ERROR,False
2489,2023-09-01,South,Home,Store,-1.0,,,0.01,,NON-RELIABLE,CRITICAL_ERROR,False
2490,2024-09-01,South,Electronics,Store,-1.0,75.35,-75.35,0.26,-55.75899999999999,NON-RELIABLE,CRITICAL_ERROR,False
2495,2024-11-13,Central,Electronics,Marketplace,,106.27,,0.21,,NON-RELIABLE,CRITICAL_ERROR,False
2500,2023-07-22,East,Sports,Online,0.0,81.4,0.0,0.0,0.0,NON-RELIABLE,CRITICAL_ERROR,False
2505,2023-03-05,North,Home,Marketplace,,174.17,,0.32,,NON-RELIABLE,CRITICAL_ERROR,False
2512,2023-04-28,,Home,Store,-1.0,665.66,-665.66,0.12,-585.7808,NON-RELIABLE,CRITICAL_ERROR,False
2516,2023-03-11,Central,Sports,Store,0.0,449.91,0.0,0.0,0.0,NON-RELIABLE,CRITICAL_ERROR,False
2519,2023-12-07,North,Sports,Store,-1.0,-17.91,17.91,0.34,11.8206,NON-RELIABLE,CRITICAL_ERROR,False
2520,2024-12-06,South,Sports,Online,,618.11,,0.25,,NON-RELIABLE,CRITICAL_ERROR,False
2524,2023-04-03,South,Beauty,Store,0.0,676.83,0.0,0.3,0.0,NON-RELIABLE,CRITICAL_ERROR,False
2528,2024-09-08,East,Clothing,Online,-2.0,-26.97,53.94,0.14,46.3884,NON-RELIABLE,CRITICAL_ERROR,False
2530,2024-12-02,East,Sports,Store,-2.0,-11.1,22.2,0.16,18.648,NON-RELIABLE,CRITICAL_ERROR,False
2539,2023-05-25,Central,Sports,Online,-1.0,654.59,-654.59,0.3,-458.213,NON-RELIABLE,CRITICAL_ERROR,False
2546,2023-08-14,South,Home,Online,,612.44,,0.34,,NON-RELIABLE,CRITICAL_ERROR,False
2548,2023-11-16,Central,Beauty,Store,0.0,557.01,0.0,0.15,0.0,NON-RELIABLE,CRITICAL_ERROR,False
2549,2024-03-14,Central,Home,Marketplace,-2.0,69.23,-138.46,0.15,-117.691,NON-RELIABLE,CRITICAL_ERROR,False
2550,2024-08-29,East,Electronics,Store,-1.0,,,0.15,,NON-RELIABLE,CRITICAL_ERROR,False
2551,2023-07-03,South,Electronics,Online,,210.98,,0.12,,NON-RELIABLE,CRITICAL_ERROR,False
2557,2023-09-01,West,Beauty,Marketplace,0.0,155.18,0.0,0.32,0.0,NON-RELIABLE,CRITICAL_ERROR,False
2565,2024-03-30,South,Home,Store,12.0,-20.62,-247.44,0.01,-244.9656,NON-RELIABLE,CRITICAL_ERROR,False
2570,2023-09-12,North,Sports,Online,,-17.38,,0.27,,NON-RELIABLE,CRITICAL_ERROR,False
2572,2024-05-01,Central,Beauty,Marketplace,-2.0,480.37,-960.74,0.32,-653.3032,NON-RELIABLE,CRITICAL_ERROR,False
2578,2023-07-15,Central,Sports,Store,,190.16,,0.24,,NON-RELIABLE,CRITICAL_ERROR,False
2583,2024-09-29,Central,Electronics,Marketplace,-2.0,314.15,-628.3,0.25,-471.225,NON-RELIABLE,CRITICAL_ERROR,False
2586,2023-01-02,North,Sports,Online,8.0,-3.11,-24.88,,,NON-RELIABLE,CRITICAL_ERROR,False
2587,2023-02-27,Central,Electronics,Marketplace,-1.0,,,0.15,,NON-RELIABLE,CRITICAL_ERROR,False
2590,2023-12-10,East,Sports,Store,0.0,81.32,0.0,0.18,0.0,NON-RELIABLE,CRITICAL_ERROR,False
2592,2024-09-04,South,Electronics,Online,-2.0,376.48,-752.96,,,NON-RELIABLE,CRITICAL_ERROR,False
2594,2023-03-29,West,Electronics,Store,0.0,209.49,0.0,0.3,0.0,NON-RELIABLE,CRITICAL_ERROR,False
2595,2024-10-25,Central,Beauty,Marketplace,0.0,7.27,0.0,0.05,0.0,NON-RELIABLE,CRITICAL_ERROR,False
2596,2023-02-13,South,Sports,Marketplace,0.0,666.68,0.0,0.14,0.0,NON-RELIABLE,CRITICAL_ERROR,False
2600,2024-10-22,East,Beauty,Online,-2.0,611.4,-1222.8,0.19,-990.468,NON-RELIABLE,CRITICAL_ERROR,False
2601,2024-10-26,West,Home,Online,6.0,,,0.11,,NON-RELIABLE,CRITICAL_ERROR,False
2602,2024-09-10,East,Clothing,Store,2.0,,,0.26,,NON-RELIABLE,CRITICAL_ERROR,False
2604,2023-10-25,South,Beauty,Online,-2.0,335.22,-670.44,0.13,-583.2828000000001,NON-RELIABLE,CRITICAL_ERROR,False
2605,2023-02-02,East,Electronics,Marketplace,,339.75,,0.12,,NON-RELIABLE,CRITICAL_ERROR,False
2606,2024-03-10,East,Sports,Online,8.0,,,0.22,,NON-RELIABLE,CRITICAL_ERROR,False
2609,2023-12-24,East,Home,Store,-1.0,393.45,-393.45,0.11,-350.1705,NON-RELIABLE,CRITICAL_ERROR,False
2618,2024-05-12,South,Home,Marketplace,,240.24,,0.14,,NON-RELIABLE,CRITICAL_ERROR,False
2619,2024-01-28,North,Beauty,Marketplace,,-11.38,,0.15,,NON-RELIABLE,CRITICAL_ERROR,False
2624,2024-08-31,West,Beauty,Marketplace,,522.79,,0.27,,NON-RELIABLE,CRITICAL_ERROR,False
2627,2023-02-17,South,Home,Store,-2.0,370.46,-740.92,0.13,-644.6003999999999,NON-RELIABLE,CRITICAL_ERROR,False
2628,2024-02-08,West,Clothing,Online,,651.79,,0.35,,NON-RELIABLE,CRITICAL_ERROR,False
2630,2023-08-30,Central,Clothing,Marketplace,0.0,193.27,0.0,0.3,0.0,NON-RELIABLE,CRITICAL_ERROR,False
2632,2024-12-26,East,Clothing,Online,0.0,233.9,0.0,0.33,0.0,NON-RELIABLE,CRITICAL_ERROR,False
2636,2023-05-11,West,Clothing,Online,7.0,,,,,NON-RELIABLE,CRITICAL_ERROR,False
2637,2024-04-13,East,Clothing,Marketplace,,541.02,,0.26,,NON-RELIABLE,CRITICAL_ERROR,False
2646,2024-07-30,East,Clothing,Online,13.0,,,0.09,,NON-RELIABLE,CRITICAL_ERROR,False
2654,2023-11-26,South,Clothing,Marketplace,-2.0,91.43,-182.86,,,NON-RELIABLE,CRITICAL_ERROR,False
2659,2024-07-11,Central,Clothing,Store,2.0,,,0.22,,NON-RELIABLE,CRITICAL_ERROR,False
2663,2024-01-25,West,Electronics,Store,1.0,-8.11,-8.11,,,NON-RELIABLE,CRITICAL_ERROR,False
2665,2023-11-14,Central,Electronics,Marketplace,-2.0,387.86,-775.72,0.04,-744.6912,NON-RELIABLE,CRITICAL_ERROR,False
2667,2024-06-08,South,Home,Store,-1.0,600.33,-600.33,0.08,-552.3036000000001,NON-RELIABLE,CRITICAL_ERROR,False
2668,2023-05-24,East,Clothing,Online,,,,0.27,,NON-RELIABLE,CRITICAL_ERROR,False
2669,2024-05-19,North,Sports,Marketplace,0.0,86.25,0.0,0.06,0.0,NON-RELIABLE,CRITICAL_ERROR,False
2678,2024-12-01,Central,Electronics,Online,-2.0,630.42,-1260.84,0.18,-1033.8888,NON-RELIABLE,CRITICAL_ERROR,False
2679,2023-04-27,East,Home,Store,-1.0,235.36,-235.36,0.35,-152.984,NON-RELIABLE,CRITICAL_ERROR,False
2682,2024-05-27,East,Beauty,Online,13.0,,,0.3,,NON-RELIABLE,CRITICAL_ERROR,False
2688,2023-02-16,West,Clothing,Store,0.0,79.42,0.0,0.24,0.0,NON-RELIABLE,CRITICAL_ERROR,False
2692,2024-05-05,South,Electronics,Online,0.0,-2.05,-0.0,0.16,-0.0,NON-RELIABLE,CRITICAL_ERROR,False
2694,2023-10-17,West,Clothing,Marketplace,-2.0,,,0.23,,NON-RELIABLE,CRITICAL_ERROR,False
2696,2024-08-07,Central,Beauty,Store,,110.02,,0.23,,NON-RELIABLE,CRITICAL_ERROR,False
2698,2023-03-11,West,Home,Marketplace,8.0,-19.86,-158.88,0.19,-128.6928,NON-RELIABLE,CRITICAL_ERROR,False
2699,2023-07-26,North,Beauty,Online,4.0,-27.93,-111.72,0.33,-74.85239999999999,NON-RELIABLE,CRITICAL_ERROR,False
2702,2024-12-29,Central,Electronics,Online,-1.0,563.87,-563.87,,,NON-RELIABLE,CRITICAL_ERROR,False
2713,2023-07-04,Central,Sports,Store,-2.0,517.01,-1034.02,0.0,-1034.02,NON-RELIABLE,CRITICAL_ERROR,False
2723,2024-12-15,Central,Beauty,Online,-1.0,411.93,-411.93,0.22,-321.3054,NON-RELIABLE,CRITICAL_ERROR,False
2724,2024-12-11,South,Home,Store,-2.0,218.25,-436.5,0.09,-397.215,NON-RELIABLE,CRITICAL_ERROR,False
2725,2024-12-03,Central,Sports,Online,0.0,661.25,0.0,,,NON-RELIABLE,CRITICAL_ERROR,False
2726,2023-01-27,South,Beauty,Marketplace,-1.0,,,0.05,,NON-RELIABLE,CRITICAL_ERROR,False
2738,2024-04-06,East,Home,Marketplace,0.0,48.45,0.0,0.08,0.0,NON-RELIABLE,CRITICAL_ERROR,False
2740,2024-08-25,East,Sports,Store,1.0,,,0.26,,NON-RELIABLE,CRITICAL_ERROR,False
2742,2024-10-16,West,Home,Store,0.0,157.72,0.0,0.11,0.0,NON-RELIABLE,CRITICAL_ERROR,False
2744,2024-08-27,West,Beauty,Store,5.0,-15.13,-75.65,0.08,-69.59800000000001,NON-RELIABLE,CRITICAL_ERROR,False
2750,2024-09-21,Central,Beauty,Marketplace,-2.0,430.19,-860.38,0.28,-619.4735999999999,NON-RELIABLE,CRITICAL_ERROR,False
2751,2023-07-17,Central,Clothing,Store,0.0,568.93,0.0,0.06,0.0,NON-RELIABLE,CRITICAL_ERROR,False
2753,2024-09-13,West,Electronics,Marketplace,,439.77,,0.08,,NON-RELIABLE,CRITICAL_ERROR,False
2756,2024-12-04,South,Sports,Marketplace,-2.0,186.54,-373.08,0.28,-268.6176,NON-RELIABLE,CRITICAL_ERROR,False
2757,2023-01-06,South,Sports,Online,,331.36,,0.32,,NON-RELIABLE,CRITICAL_ERROR,False
2759,2024-04-16,Central,Home,Store,,613.81,,0.24,,NON-RELIABLE,CRITICAL_ERROR,False
2762,2024-07-05,East,Sports,Store,0.0,532.13,0.0,0.16,0.0,NON-RELIABLE,CRITICAL_ERROR,False
2765,2024-01-14,West,Home,Online,11.0,-10.93,-120.23,0.07,-111.8139,NON-RELIABLE,CRITICAL_ERROR,False
2770,2024-05-12,East,Electronics,Marketplace,0.0,320.14,0.0,0.08,0.0,NON-RELIABLE,CRITICAL_ERROR,False
2774,2023-07-04,North,Electronics,Online,-1.0,399.81,-399.81,0.14,-343.8366,NON-RELIABLE,CRITICAL_ERROR,False
2775,2023-08-06,East,Electronics,Marketplace,,477.2,,,,NON-RELIABLE,CRITICAL_ERROR,False
2784,2023-10-03,Central,Home,Online,8.0,,,0.08,,NON-RELIABLE,CRITICAL_ERROR,False
2787,2024-03-09,Central,Beauty,Store,5.0,,,0.14,,NON-RELIABLE,CRITICAL_ERROR,False
2789,2024-02-12,West,Beauty,Store,6.0,,,0.16,,NON-RELIABLE,CRITICAL_ERROR,False
2790,2024-09-18,West,Beauty,Online,-1.0,356.9,-356.9,0.11,-317.641,NON-RELIABLE,CRITICAL_ERROR,False
2794,2023-08-31,North,Sports,Store,0.0,-0.99,-0.0,0.19,-0.0,NON-RELIABLE,CRITICAL_ERROR,False
2795,2023-05-13,West,Beauty,Store,4.0,-9.04,-36.16,0.3,-25.312,NON-RELIABLE,CRITICAL_ERROR,False
2799,2023-04-08,South,Clothing,Online,2.0,,,0.18,,NON-RELIABLE,CRITICAL_ERROR,False
2803,2024-07-05,North,Beauty,Online,-1.0,650.1,-650.1,0.13,-565.587,NON-RELIABLE,CRITICAL_ERROR,False
2804,2024-03-25,West,Home,Store,-1.0,637.45,-637.45,0.2,-509.96,NON-RELIABLE,CRITICAL_ERROR,False
2806,2024-06-27,South,Home,Online,,,,0.21,,NON-RELIABLE,CRITICAL_ERROR,False
2808,2024-04-08,Central,Beauty,Marketplace,-1.0,3.45,-3.45,0.27,-2.5185,NON-RELIABLE,CRITICAL_ERROR,False
2813,2024-05-31,West,Home,Online,-1.0,242.81,-242.81,0.15,-206.3885,NON-RELIABLE,CRITICAL_ERROR,False
2817,2024-07-31,South,Clothing,Store,5.0,-22.73,-113.65,0.17,-94.3295,NON-RELIABLE,CRITICAL_ERROR,False
2818,2023-11-22,South,Clothing,Marketplace,,510.89,,0.06,,NON-RELIABLE,CRITICAL_ERROR,False
2832,2024-09-09,West,Sports,Marketplace,-1.0,614.65,-614.65,0.34,-405.6689999999999,NON-RELIABLE,CRITICAL_ERROR,False
2838,2023-05-21,South,Home,Store,-1.0,359.2,-359.2,0.01,-355.608,NON-RELIABLE,CRITICAL_ERROR,False
2839,2024-06-28,Central,Beauty,Store,-2.0,291.44,-582.88,0.04,-559.5648,NON-RELIABLE,CRITICAL_ERROR,False
2842,2024-10-12,West,Clothing,Store,5.0,-7.12,-35.6,0.21,-28.124,NON-RELIABLE,CRITICAL_ERROR,False
2847,2024-05-08,West,Home,Marketplace,-2.0,657.95,-1315.9,0.17,-1092.197,NON-RELIABLE,CRITICAL_ERROR,False
2848,2024-02-07,East,Electronics,Marketplace,5.0,,,0.26,,NON-RELIABLE,CRITICAL_ERROR,False
2855,2024-08-08,Central,Home,Online,13.0,-16.56,-215.28,0.1,-193.752,NON-RELIABLE,CRITICAL_ERROR,False
2856,2023-05-19,Central,Electronics,Online,-2.0,400.36,-800.72,0.18,-656.5904,NON-RELIABLE,CRITICAL_ERROR,False
2861,2024-09-07,West,Clothing,Marketplace,-1.0,3.13,-3.13,0.09,-2.8483,NON-RELIABLE,CRITICAL_ERROR,False
2865,2023-04-02,East,Clothing,Store,-2.0,21.77,-43.54,0.22,-33.9612,NON-RELIABLE,CRITICAL_ERROR,False
2866,2023-04-20,South,Home,Online,0.0,111.15,0.0,0.2,0.0,NON-RELIABLE,CRITICAL_ERROR,False
2867,2024-09-15,North,Beauty,Marketplace,0.0,633.06,0.0,0.13,0.0,NON-RELIABLE,CRITICAL_ERROR,False
2875,2024-12-24,Central,Home,Store,-1.0,590.6,-590.6,0.29,-419.326,NON-RELIABLE,CRITICAL_ERROR,False
2885,2024-06-01,North,Electronics,Store,,624.11,,0.31,,NON-RELIABLE,CRITICAL_ERROR,False
2890,2023-10-28,East,Home,Marketplace,7.0,,,0.24,,NON-RELIABLE,CRITICAL_ERROR,False
2894,2024-12-04,Central,Beauty,Online,3.0,,,0.04,,NON-RELIABLE,CRITICAL_ERROR,False
2896,2024-03-08,East,Clothing,Store,,554.99,,0.08,,NON-RELIABLE,CRITICAL_ERROR,False
2898,2023-03-24,North,Beauty,Marketplace,,173.88,,0.01,,NON-RELIABLE,CRITICAL_ERROR,False
2908,2023-12-21,Central,Clothing,Online,-1.0,547.92,-547.92,0.3,-383.5439999999999,NON-RELIABLE,CRITICAL_ERROR,False
2914,2024-04-24,West,Beauty,Online,1.0,,,0.18,,NON-RELIABLE,CRITICAL_ERROR,False
2916,2023-06-10,East,Clothing,Store,5.0,-5.06,-25.3,0.22,-19.734,NON-RELIABLE,CRITICAL_ERROR,False
2918,2023-03-28,West,Sports,Store,-2.0,32.98,-65.96,0.04,-63.32159999999999,NON-RELIABLE,CRITICAL_ERROR,False
2921,2024-03-06,Central,Electronics,Online,9.0,,,0.22,,NON-RELIABLE,CRITICAL_ERROR,False
2928,2024-02-29,North,Sports,Online,3.0,-3.22,-9.66,0.05,-9.177,NON-RELIABLE,CRITICAL_ERROR,False
2930,2024-09-11,West,Clothing,Online,-1.0,324.68,-324.68,0.32,-220.7824,NON-RELIABLE,CRITICAL_ERROR,False
2931,2024-02-26,West,Sports,Online,,89.29,,0.26,,NON-RELIABLE,CRITICAL_ERROR,False
2932,2023-05-12,South,Clothing,Marketplace,-2.0,206.63,-413.26,0.17,-343.0058,NON-RELIABLE,CRITICAL_ERROR,False
2935,2024-06-09,West,Home,Marketplace,-1.0,396.34,-396.34,0.21,-313.1086,NON-RELIABLE,CRITICAL_ERROR,False
2937,2024-01-31,West,Sports,Online,,,,0.07,,NON-RELIABLE,CRITICAL_ERROR,False
2940,2023-06-27,South,Sports,Store,,122.68,,0.0,,NON-RELIABLE,CRITICAL_ERROR,False
2941,2023-07-06,East,Beauty,Store,-1.0,531.75,-531.75,0.02,-521.115,NON-RELIABLE,CRITICAL_ERROR,False
2946,2024-11-11,North,Home,Marketplace,-1.0,225.1,-225.1,0.02,-220.598,NON-RELIABLE,CRITICAL_ERROR,False
2950,2023-03-09,North,Beauty,Online,-1.0,,,0.17,,NON-RELIABLE,CRITICAL_ERROR,False
2951,2024-07-22,West,Beauty,Store,0.0,625.13,0.0,,,NON-RELIABLE,CRITICAL_ERROR,False
2953,2024-05-30,East,Clothing,Online,-2.0,228.19,-456.38,0.22,-355.9764,NON-RELIABLE,CRITICAL_ERROR,False
2958,2024-11-22,West,Clothing,Online,-2.0,555.61,-1111.22,0.06,-1044.5468,NON-RELIABLE,CRITICAL_ERROR,False
2960,2024-10-05,North,Beauty,Store,0.0,262.33,0.0,0.07,0.0,NON-RELIABLE,CRITICAL_ERROR,False
2964,2024-03-10,Central,Sports,Store,3.0,,,0.25,,NON-RELIABLE,CRITICAL_ERROR,False
2970,2024-04-14,Central,Sports,Marketplace,0.0,507.08,0.0,0.21,0.0,NON-RELIABLE,CRITICAL_ERROR,False
2971,2023-03-27,West,Beauty,Online,-2.0,129.01,-258.02,0.31,-178.0338,NON-RELIABLE,CRITICAL_ERROR,False
2973,2023-01-12,,Electronics,Online,-1.0,466.87,-466.87,0.33,-312.8029,NON-RELIABLE,CRITICAL_ERROR,False
2983,2024-07-14,North,Clothing,Online,,330.6,,0.1,,NON-RELIABLE,CRITICAL_ERROR,False
2986,2023-11-26,South,Sports,Marketplace,11.0,-24.04,-264.44,0.06,-248.5736,NON-RELIABLE,CRITICAL_ERROR,False
2989,2023-07-16,South,Beauty,Store,0.0,-2.89,-0.0,0.19,-0.0,NON-RELIABLE,CRITICAL_ERROR,False
2994,2024-07-14,Central,Home,Online,-1.0,553.13,-553.13,0.01,-547.5987,NON-RELIABLE,CRITICAL_ERROR,False
2995,2024-09-12,North,Electronics,Marketplace,1.0,,,0.32,,NON-RELIABLE,CRITICAL_ERROR,False
2996,2024-12-18,East,Electronics,Store,0.0,503.7,0.0,0.0,0.0,NON-RELIABLE,CRITICAL_ERROR,False
2998,2024-06-06,South,Beauty,Online,6.0,-14.15,-84.9,0.21,-67.07100000000001,NON-RELIABLE,CRITICAL_ERROR,False
3000,2023-07-15,South,Beauty,Online,2.0,,,0.05,,NON-RELIABLE,CRITICAL_ERROR,False
3008,2023-12-05,Central,Beauty,Online,-2.0,32.37,-64.74,0.07,-60.20819999999999,NON-RELIABLE,CRITICAL_ERROR,False
3010,2023-05-06,North,Electronics,Marketplace,0.0,352.29,0.0,0.12,0.0,NON-RELIABLE,CRITICAL_ERROR,False
3014,2023-12-27,East,Home,Online,-1.0,275.52,-275.52,0.16,-231.4368,NON-RELIABLE,CRITICAL_ERROR,False
3015,2024-10-25,West,Home,Store,0.0,599.31,0.0,0.08,0.0,NON-RELIABLE,CRITICAL_ERROR,False
3017,2023-05-12,North,Home,Marketplace,-2.0,387.14,-774.28,0.35,-503.282,NON-RELIABLE,CRITICAL_ERROR,False
3019,2024-02-12,Central,Clothing,Store,,288.54,,0.09,,NON-RELIABLE,CRITICAL_ERROR,False
3021,2024-08-14,North,Electronics,Store,-1.0,638.67,-638.67,0.07,-593.9630999999999,NON-RELIABLE,CRITICAL_ERROR,False
3030,2023-07-01,Central,Home,Online,,,,,,NON-RELIABLE,CRITICAL_ERROR,False
3031,2024-09-01,Central,Sports,Marketplace,0.0,515.29,0.0,0.21,0.0,NON-RELIABLE,CRITICAL_ERROR,False
3032,2024-10-31,Central,Home,Store,-1.0,416.2,-416.2,0.24,-316.312,NON-RELIABLE,CRITICAL_ERROR,False
3035,2024-02-11,North,Electronics,Online,,51.23,,0.12,,NON-RELIABLE,CRITICAL_ERROR,False
3038,2024-12-04,Central,Sports,Marketplace,0.0,229.81,0.0,0.03,0.0,NON-RELIABLE,CRITICAL_ERROR,False
3039,2023-10-08,North,Beauty,Store,-2.0,9.12,-18.24,0.29,-12.950399999999998,NON-RELIABLE,CRITICAL_ERROR,False
3053,2024-04-24,East,Beauty,Store,6.0,-18.36,-110.16,0.34,-72.70559999999999,NON-RELIABLE,CRITICAL_ERROR,False
3055,2023-02-15,East,Sports,Store,-1.0,63.4,-63.4,0.05,-60.23,NON-RELIABLE,CRITICAL_ERROR,False
3061,2023-07-06,West,Home,Store,-2.0,527.11,-1054.22,0.28,-759.0384,NON-RELIABLE,CRITICAL_ERROR,False
3063,2023-05-29,East,Electronics,Online,,534.89,,0.15,,NON-RELIABLE,CRITICAL_ERROR,False
3071,2024-06-08,South,Beauty,Marketplace,-2.0,90.07,-180.14,0.18,-147.7148,NON-RELIABLE,CRITICAL_ERROR,False
3084,2023-03-27,East,Beauty,Marketplace,6.0,,,0.24,,NON-RELIABLE,CRITICAL_ERROR,False
3089,2023-04-09,Central,Home,Store,-1.0,161.16,-161.16,0.15,-136.986,NON-RELIABLE,CRITICAL_ERROR,False
3092,2024-02-17,West,Clothing,Online,-1.0,173.87,-173.87,0.19,-140.83470000000003,NON-RELIABLE,CRITICAL_ERROR,False
3094,2023-02-13,Central,Sports,Store,0.0,,,0.14,,NON-RELIABLE,CRITICAL_ERROR,False
3095,2024-04-25,East,Electronics,Marketplace,-1.0,,,0.14,,NON-RELIABLE,CRITICAL_ERROR,False
3098,2024-01-11,South,Clothing,Online,-1.0,283.1,-283.1,0.07,-263.283,NON-RELIABLE,CRITICAL_ERROR,False
3100,2024-10-27,South,Sports,Store,0.0,654.86,0.0,0.25,0.0,NON-RELIABLE,CRITICAL_ERROR,False
3103,2024-12-02,West,Beauty,Online,14.0,-7.46,-104.44,0.05,-99.218,NON-RELIABLE,CRITICAL_ERROR,False
3105,2024-03-17,South,Beauty,Marketplace,5.0,,,0.11,,NON-RELIABLE,CRITICAL_ERROR,False
3109,2024-06-10,Central,Clothing,Store,,92.86,,0.29,,NON-RELIABLE,CRITICAL_ERROR,False
3110,2024-04-19,North,Sports,Online,,479.79,,0.04,,NON-RELIABLE,CRITICAL_ERROR,False
3113,2024-03-10,North,Home,Marketplace,-1.0,512.64,-512.64,0.01,-507.5136,NON-RELIABLE,CRITICAL_ERROR,False
3115,2024-12-26,Central,Sports,Marketplace,-1.0,542.33,-542.33,0.3,-379.631,NON-RELIABLE,CRITICAL_ERROR,False
3116,2024-03-12,South,Sports,Online,0.0,555.72,0.0,0.15,0.0,NON-RELIABLE,CRITICAL_ERROR,False
3118,2023-07-26,North,Home,Marketplace,,,,0.27,,NON-RELIABLE,CRITICAL_ERROR,False
3119,2023-12-27,East,Clothing,Marketplace,,62.7,,0.17,,NON-RELIABLE,CRITICAL_ERROR,False
3120,2024-06-24,North,Sports,Marketplace,0.0,538.11,0.0,0.22,0.0,NON-RELIABLE,CRITICAL_ERROR,False
3124,2024-08-25,East,Electronics,Store,-2.0,269.67,-539.34,0.04,-517.7664,NON-RELIABLE,CRITICAL_ERROR,False
3125,2024-07-09,Central,Electronics,Marketplace,0.0,577.09,0.0,0.01,0.0,NON-RELIABLE,CRITICAL_ERROR,False
3129,2024-11-30,Central,Clothing,Marketplace,0.0,281.84,0.0,0.07,0.0,NON-RELIABLE,CRITICAL_ERROR,False
3139,2024-03-23,East,Beauty,Online,,,,0.26,,NON-RELIABLE,CRITICAL_ERROR,False
3140,2024-12-08,Central,Sports,Online,-1.0,237.76,-237.76,0.02,-233.0048,NON-RELIABLE,CRITICAL_ERROR,False
3141,2024-01-01,North,Clothing,Store,-1.0,128.71,-128.71,0.19,-104.2551,NON-RELIABLE,CRITICAL_ERROR,False
3144,2024-02-27,North,Sports,Marketplace,0.0,10.03,0.0,0.01,0.0,NON-RELIABLE,CRITICAL_ERROR,False
3145,2024-09-22,South,Electronics,Store,,655.33,,0.27,,NON-RELIABLE,CRITICAL_ERROR,False
3146,2023-12-27,East,Clothing,Marketplace,,98.79,,0.1,,NON-RELIABLE,CRITICAL_ERROR,False
3147,2023-09-14,North,Electronics,Online,-2.0,340.74,-681.48,0.25,-511.11,NON-RELIABLE,CRITICAL_ERROR,False
3148,2024-11-12,West,Beauty,Marketplace,-2.0,460.02,-920.04,0.19,-745.2324,NON-RELIABLE,CRITICAL_ERROR,False
3150,2024-02-21,Central,Sports,Marketplace,13.0,,,,,NON-RELIABLE,CRITICAL_ERROR,False
3153,2024-03-02,South,Electronics,Store,-2.0,477.88,-955.76,0.06,-898.4143999999999,NON-RELIABLE,CRITICAL_ERROR,False
3156,2024-09-29,North,Clothing,Online,-1.0,552.27,-552.27,0.12,-485.9976,NON-RELIABLE,CRITICAL_ERROR,False
3157,2023-02-16,West,Home,Online,9.0,,,0.05,,NON-RELIABLE,CRITICAL_ERROR,False
3160,2024-10-31,East,Beauty,Store,-1.0,226.45,-226.45,0.27,-165.30849999999998,NON-RELIABLE,CRITICAL_ERROR,False
3167,2024-10-21,West,Beauty,Store,9.0,-20.22,-181.98,0.0,-181.98,NON-RELIABLE,CRITICAL_ERROR,False
3172,2023-06-04,South,Beauty,Online,4.0,-13.52,-54.08,0.05,-51.376,NON-RELIABLE,CRITICAL_ERROR,False
